BlockId,y_true,score_dbscan,pred_dbscan
blk_1782054666692452018,0,8.429369557916289e-08,0
blk_-3147437054648304306,0,0.0,0
blk_-9058526151754467419,1,4.740891456604004,1
blk_-6597928832889659017,0,0.0,0
blk_639567400729053281,0,0.0,0
blk_5217347176750486331,0,0.0,0
blk_5041633990166560186,0,0.0,0
blk_-8916068722436257821,0,0.0,0
blk_604475271859490262,0,0.0,0
blk_-1714461916218109814,0,0.0,0
blk_-6222634696112489006,0,0.0,0
blk_-6070075430869432536,0,0.0,0
blk_-5955577670170258616,0,8.429369557916289e-08,0
blk_-7746636930671380183,0,0.0,0
blk_4439596468568940713,0,0.0,0
blk_8749188288935699114,0,0.0,0
blk_8290786980506266619,0,0.0,0
blk_-7138584514835551883,0,0.0,0
blk_1461708143719220311,0,8.429369557916289e-08,0
blk_249361701800137191,0,8.429369557916289e-08,0
blk_3835945680694601239,0,0.0,0
blk_-7214255485610318073,0,0.0,0
blk_1617741248218728123,0,0.0,0
blk_-257676395388000046,0,0.0,0
blk_675613740272600493,0,0.0,0
blk_-2877097444039568165,0,0.0,0
blk_3074807544143893323,0,0.0,0
blk_8683212779025376332,0,0.0,0
blk_-5822960852364695706,0,0.0,0
blk_-2300371816211115840,0,0.0,0
blk_4012986798384923746,0,8.429369557916289e-08,0
blk_7531042257922749220,0,0.0,0
blk_5340933172708313401,0,8.429369557916289e-08,0
blk_6658057252778564994,0,0.0,0
blk_-7187004330035340218,0,8.429369557916289e-08,0
blk_8216731563465508034,0,0.0,0
blk_5863811703127534791,0,0.0,0
blk_-1082739659243293010,0,0.0,0
blk_-7608267620267555948,0,8.429369557916289e-08,0
blk_-2415085799904627245,0,8.429369557916289e-08,0
blk_-6105256465876738190,0,0.0,0
blk_8466307918272787617,0,0.0,0
blk_3082613173599076706,0,0.0,0
blk_7759066845265566933,0,8.429369557916289e-08,0
blk_-8947436780255075919,0,0.0,0
blk_-7368245060277232109,0,0.0,0
blk_1535389123407282041,0,0.0,0
blk_-4049379584830732348,0,8.429369557916289e-08,0
blk_-1185615337190780766,0,0.0,0
blk_-7850988981388591749,0,0.0,0
blk_6508049971473106322,0,0.0,0
blk_8890144999672136666,0,0.0,0
blk_-8613567744805883213,0,0.0,0
blk_6871997482896887385,0,0.0,0
blk_-7410049585842026434,0,0.0,0
blk_-7516792752195892627,0,8.429369557916289e-08,0
blk_-7498499334175534366,0,8.429369557916289e-08,0
blk_3219145789343354316,0,8.429369557916289e-08,0
blk_5077759069689911427,0,8.429369557916289e-08,0
blk_-7346452642627921897,0,0.0,0
blk_-6706076910226126304,0,0.0,0
blk_-2230329992973896207,0,0.0,0
blk_-8074791881393713792,0,8.429369557916289e-08,0
blk_4511016211678853227,0,0.0,0
blk_2372117720711411321,0,0.0,0
blk_731062719519076952,0,0.0,0
blk_3286782532722924672,0,0.0,0
blk_915605085735060531,0,0.0,0
blk_-3772494925497134257,0,0.0,0
blk_-7700833224234739972,0,0.0,0
blk_8896798008978524387,0,0.0,0
blk_-1371959856668324524,0,8.429369557916289e-08,0
blk_-9087280407511364760,0,0.0,0
blk_-6646191915220658312,0,0.0,0
blk_5405874197200355658,0,0.0,0
blk_7797153580665461141,0,0.0,0
blk_3193186760137088983,0,0.0,0
blk_6259272200873047824,0,8.429369557916289e-08,0
blk_-7339415986980079777,1,3.3717478231665154e-07,1
blk_-604252310838912753,0,0.0,0
blk_8779297305416325258,0,8.429369557916289e-08,0
blk_-5756911289179451948,0,8.429369557916289e-08,0
blk_4626242822449476258,0,0.0,0
blk_5348943221855159875,0,8.429369557916289e-08,0
blk_2438792749534934435,0,8.429369557916289e-08,0
blk_1393713524144467987,0,0.0,0
blk_-37617525537376757,0,0.0,0
blk_7884291302178399480,0,0.0,0
blk_3059981154533610933,0,8.429369557916289e-08,0
blk_-7031552837754190074,0,0.0,0
blk_5148226398736232808,0,0.0,0
blk_-3294493565367718012,0,0.0,0
blk_1970292727015549373,0,0.0,0
blk_1208543530006611809,0,0.0,0
blk_-961017209874366091,0,8.429369557916289e-08,0
blk_-8948630181571000990,0,8.429369557916289e-08,0
blk_-5441369587349053111,0,0.0,0
blk_-3474693609499627141,0,8.429369557916289e-08,0
blk_1198494458071787377,0,4.214684778958144e-08,0
blk_-3907333022192742443,0,0.0,0
blk_-1583801178268238438,0,0.0,0
blk_-3910329209866587394,0,0.0,0
blk_-6484414902498785729,0,0.0,0
blk_160731402841815597,0,0.0,0
blk_-3186462312164711243,0,0.0,0
blk_-1229645657837503366,0,0.0,0
blk_9105673137515277081,0,0.0,0
blk_651606584575873467,0,8.429369557916289e-08,0
blk_6238292821151179762,0,0.0,0
blk_6153161161217477480,0,0.0,0
blk_4211066142209541911,0,0.0,0
blk_-8522354364393729569,0,8.429369557916289e-08,0
blk_674514222027021598,0,8.429369557916289e-08,0
blk_-1444206659033911034,0,0.0,0
blk_-5378723624014127411,0,0.0,0
blk_2719350931904776731,0,8.429369557916289e-08,0
blk_-5311270393295476501,0,0.0,0
blk_-9091805175068652112,0,0.0,0
blk_7369644735436047214,0,0.0,0
blk_7434701686334846417,0,0.0,0
blk_-8982213199371837798,0,0.0,0
blk_4027673469170480426,0,0.0,0
blk_1187807482996404189,0,0.0,0
blk_3709801051585825343,0,0.0,0
blk_981684917318941322,0,0.0,0
blk_97800131455117432,0,4.214684778958144e-08,0
blk_-6523981044420386631,0,4.214684778958144e-08,0
blk_-7857421815819673099,0,8.429369557916289e-08,0
blk_-8800957476169481425,0,0.0,0
blk_8916432715247683204,0,0.0,0
blk_2624958556994758432,0,0.0,0
blk_-9013010627425322781,0,0.0,0
blk_625750567241802898,0,8.429369557916289e-08,0
blk_-384701298735562568,0,8.429369557916289e-08,0
blk_6080507289199013932,0,0.0,0
blk_5042079024326489156,1,37.234596252441406,1
blk_4181237948163079083,0,0.0,0
blk_-4539442302484096750,0,0.0,0
blk_-5676109096022804348,0,0.0,0
blk_-5869281962733666424,0,0.0,0
blk_-4996021712843610749,0,0.0,0
blk_4575654153241624567,0,0.0,0
blk_-5745893777496981236,0,3.3717478231665154e-07,1
blk_-1312526391718366614,0,0.0,0
blk_-3135047057222711245,0,0.0,0
blk_-5886974904425701861,0,8.429369557916289e-08,0
blk_6251754418977239219,0,0.0,0
blk_7748715437148447683,0,0.0,0
blk_-4491566408727610297,0,0.0,0
blk_-4935902362045674381,0,0.0,0
blk_-7354424517759274792,0,0.0,0
blk_-1164061737488974544,0,0.0,0
blk_587413880237236796,0,8.429369557916289e-08,0
blk_6595864889520441814,0,3.3717478231665154e-07,1
blk_-1603090225513403614,0,1.6858739115832577e-07,0
blk_-7863870969132085036,0,0.0,0
blk_66334418409242419,0,8.429369557916289e-08,0
blk_-5692943916967497008,0,8.429369557916289e-08,0
blk_8669683666094742390,0,0.0,0
blk_-6547682933241437726,0,0.0,0
blk_-6289849617389643541,0,0.0,0
blk_3454288633279673860,0,0.0,0
blk_654124181183576390,0,0.0,0
blk_-2819145097932392096,0,0.0,0
blk_6152063943259639266,0,8.429369557916289e-08,0
blk_-4407235938276451814,0,0.0,0
blk_8656833636504944627,1,2.7691311836242676,1
blk_4234146510914767327,0,0.0,0
blk_-6128822944596012874,0,0.0,0
blk_1655512984052938828,0,0.0,0
blk_-3116828697646163086,0,8.429369557916289e-08,0
blk_-7002648912076721225,0,0.0,0
blk_5573136553971932016,0,0.0,0
blk_8163321566822692195,0,0.0,0
blk_-8306599369330710305,0,4.214684778958144e-08,0
blk_6104626807288002437,0,8.429369557916289e-08,0
blk_-5362598560735033383,0,0.0,0
blk_-4751380137208865469,0,4.214684778958144e-08,0
blk_-232973042120245731,0,0.0,0
blk_2419176393962768278,0,8.429369557916289e-08,0
blk_7537937003556085878,0,0.0,0
blk_-2527441309110982497,0,0.0,0
blk_425194418546124875,0,0.0,0
blk_-2299117009546940054,0,0.0,0
blk_-131742742209905169,0,0.0,0
blk_-1026153665786507330,0,0.0,0
blk_-1253974877357508552,0,0.0,0
blk_7324585631174877252,0,0.0,0
blk_-573555426248790733,0,0.0,0
blk_-5587488664983951289,0,0.0,0
blk_6064011267418096215,0,0.0,0
blk_1336142166418214429,0,0.0,0
blk_-9055848162789634144,0,0.0,0
blk_5679962345462887625,0,8.429369557916289e-08,0
blk_-187394172760366720,0,8.429369557916289e-08,0
blk_3913721238603652658,0,0.0,0
blk_9121284280335750069,0,0.0,0
blk_7587753709691870515,0,0.0,0
blk_-8346112992124201860,0,8.429369557916289e-08,0
blk_3563051739739441808,0,8.429369557916289e-08,0
blk_8558596136022746172,0,8.429369557916289e-08,0
blk_7012325765855765796,0,0.0,0
blk_-1518347682110904818,0,0.0,0
blk_2791653264773241616,0,0.0,0
blk_-845604765411945270,0,8.429369557916289e-08,0
blk_-6961895162444400036,0,0.0,0
blk_7981843216453730794,0,0.0,0
blk_-7996953961388821804,0,0.0,0
blk_-2801899176158392431,0,0.0,0
blk_-3463883045773257181,0,0.0,0
blk_3927905155454180110,0,0.0,0
blk_7669949107941116989,0,0.0,0
blk_7290446520364148782,0,0.0,0
blk_-1698624044868794488,0,0.0,0
blk_-3959451128455063461,0,0.0,0
blk_-2051916717573879533,0,0.0,0
blk_2503863147401161624,0,0.0,0
blk_-9040503342708684548,0,0.0,0
blk_3484127814039747968,0,0.0,0
blk_4632879260998831740,0,8.429369557916289e-08,0
blk_5715005288171503140,0,0.0,0
blk_-6970324521959145694,0,0.0,0
blk_1182829454964219184,0,4.214684778958144e-08,0
blk_-3500728599401514582,0,8.429369557916289e-08,0
blk_1144720869579610616,0,0.0,0
blk_-8053211066723652960,0,0.0,0
blk_-6667033858034518571,0,0.0,0
blk_3968508068453247318,0,0.0,0
blk_-7074639497777407033,0,0.0,0
blk_9127754627104506861,0,0.0,0
blk_6713849137780283277,0,0.0,0
blk_8593965803913802714,0,0.0,0
blk_1663737044703081001,0,0.0,0
blk_7701204194602343977,0,0.0,0
blk_-920522783675471408,0,0.0,0
blk_7911128646617184135,0,0.0,0
blk_-7783733820798936967,0,0.0,0
blk_-3712200198254990318,0,0.0,0
blk_-8449410335916823273,0,8.429369557916289e-08,0
blk_1579570025132988062,0,8.429369557916289e-08,0
blk_1613842047333742537,0,0.0,0
blk_2901493568633024971,0,0.0,0
blk_-104434373167685939,0,0.0,0
blk_5442522536252851351,0,0.0,0
blk_8800785163973349939,0,0.0,0
blk_-5168084944026009348,0,0.0,0
blk_-1881307455453465926,0,0.0,0
blk_3705299621207726132,0,0.0,0
blk_-3187774780216029915,0,0.0,0
blk_-3598086798983627688,0,0.0,0
blk_-878534062074347086,1,3.3717478231665154e-07,1
blk_-3931530596048478454,0,0.0,0
blk_3235758431252000322,0,0.0,0
blk_-639641846358404035,0,0.0,0
blk_-7457413969925092129,0,0.0,0
blk_7717111588182926722,0,8.429369557916289e-08,0
blk_-7146335580209511792,0,0.0,0
blk_-3883169465067160024,0,0.0,0
blk_950127011992014318,0,0.0,0
blk_2696373416839132414,0,0.0,0
blk_-6254044963886883402,0,0.0,0
blk_-8828852542840252681,0,0.0,0
blk_-5653284333397687777,0,0.0,0
blk_4855675805066519397,0,0.0,0
blk_-5773873187407092730,0,0.0,0
blk_7459575787488907217,0,4.214684778958144e-08,0
blk_7913170885677296761,0,0.0,0
blk_-2153438095806913759,0,0.0,0
blk_-1843280350839912786,0,0.0,0
blk_-7533948121125263132,0,0.0,0
blk_-1383285409746784153,0,0.0,0
blk_3465845239786677307,0,0.0,0
blk_1454276390827994992,0,0.0,0
blk_3713736729200171045,0,0.0,0
blk_-1850730781483280411,0,8.429369557916289e-08,0
blk_7762331791007024352,0,0.0,0
blk_2866340805245777889,0,0.0,0
blk_-6653198603584440410,0,0.0,0
blk_2435616202003321065,0,0.0,0
blk_-4326479263874892652,0,0.0,0
blk_3759736645912846929,0,0.0,0
blk_-6783575403923842869,0,0.0,0
blk_5208102444210753563,0,0.0,0
blk_804631595037027284,0,0.0,0
blk_7004584452633861520,0,0.0,0
blk_1615429250472217336,0,8.429369557916289e-08,0
blk_-1688721337587301807,0,0.0,0
blk_1750791758914128721,0,0.0,0
blk_8665973593913572929,0,0.0,0
blk_7049163638718318452,0,0.0,0
blk_-6435170464680667009,0,0.0,0
blk_-163735279440689247,0,0.0,0
blk_-8209765778212841555,0,8.429369557916289e-08,0
blk_-6311926987556306457,1,36.9561767578125,1
blk_8385833451720691790,0,0.0,0
blk_-4229285894290866912,0,0.0,0
blk_3205304315241054531,0,0.0,0
blk_-7726037428458179796,0,0.0,0
blk_3425316286024537477,0,0.0,0
blk_-4753713504181652655,0,0.0,0
blk_-2003598103475131369,0,0.0,0
blk_-6617014305892950703,0,4.214684778958144e-08,0
blk_-7909020821823155200,0,0.0,0
blk_-5780787529149143510,0,0.0,0
blk_-8746086855440667785,0,0.0,0
blk_951347932590834881,0,0.0,0
blk_4074848857244926575,0,0.0,0
blk_7717990072732460984,0,0.0,0
blk_3490459220685046682,0,0.0,0
blk_-5537717826429685049,0,8.429369557916289e-08,0
blk_3161688291780768815,0,0.0,0
blk_870901443783718861,0,0.0,0
blk_-7781491433617553248,0,0.0,0
blk_-2144906483666026444,0,0.0,0
blk_3587657696772064571,0,0.0,0
blk_537660066940063884,0,0.0,0
blk_5749778620219560452,0,0.0,0
blk_2726277547616715066,0,0.0,0
blk_-3988244724796302062,0,8.429369557916289e-08,0
blk_-4582190985970513986,0,0.0,0
blk_9174970731508746155,0,0.0,0
blk_-5335446628857673344,0,0.0,0
blk_-2655830685993659187,0,0.0,0
blk_5653009877854205902,0,0.0,0
blk_2416901959916744815,0,0.0,0
blk_1318618405784679785,0,0.0,0
blk_3877795453044237747,0,0.0,0
blk_-1617966883900803239,0,0.0,0
blk_7180705836096841749,0,0.0,0
blk_4338100380665453023,0,0.0,0
blk_-5769227355557379022,0,0.0,0
blk_-461203902280704929,0,0.0,0
blk_521718601903686040,0,0.0,0
blk_-7536281025345770580,0,0.0,0
blk_1065663269121360471,0,0.0,0
blk_2302172835045107837,0,0.0,0
blk_2641182042251659987,0,8.429369557916289e-08,0
blk_7256240022055906768,0,0.0,0
blk_-2772137817988131721,0,0.0,0
blk_-874785946306554718,0,0.0,0
blk_132577524742346412,0,0.0,0
blk_4310088469181735722,0,0.0,0
blk_695196687650016088,0,8.429369557916289e-08,0
blk_-550948468715549441,0,0.0,0
blk_-3257466315780400838,0,0.0,0
blk_-4119379078690001472,0,0.0,0
blk_-8316019072473631354,0,0.0,0
blk_4970286124037635368,0,0.0,0
blk_-6922401646489909582,0,0.0,0
blk_-1554935658535410622,0,0.0,0
blk_-4211596975205979051,0,0.0,0
blk_-1607069494397541135,0,0.0,0
blk_-3704789465959710786,0,0.0,0
blk_9024025580619264778,0,8.429369557916289e-08,0
blk_2978320977863284513,0,0.0,0
blk_-2407410256217696772,0,8.429369557916289e-08,0
blk_3321925800217246666,0,0.0,0
blk_8587390975104718072,0,0.0,0
blk_-4663173805455143116,0,0.0,0
blk_2699454939409501265,0,0.0,0
blk_1339979333776204853,0,0.0,0
blk_7337536291518027887,0,0.0,0
blk_2813320348316527600,0,0.0,0
blk_4055831563275178003,0,0.0,0
blk_5159051514131466549,0,0.0,0
blk_-2275005376099404692,0,0.0,0
blk_7457535117458349672,0,0.0,0
blk_4583444188374968428,0,0.0,0
blk_3360206344619123962,0,0.0,0
blk_2946898318523724256,0,0.0,0
blk_1943144156418101642,0,0.0,0
blk_-6452703924928667450,0,0.0,0
blk_-6207198419647481593,0,0.0,0
blk_9212363898552414067,0,8.429369557916289e-08,0
blk_6493302194855135343,0,0.0,0
blk_-8326645184009376363,0,0.0,0
blk_-993565175182093112,0,8.429369557916289e-08,0
blk_-2123579881881858235,0,0.0,0
blk_-3819263011733066316,0,0.0,0
blk_5222973972088058896,0,0.0,0
blk_-6482863384308447512,0,0.0,0
blk_9179987147903684737,0,3.3717478231665154e-07,1
blk_-483433704550677925,0,8.429369557916289e-08,0
blk_2107771139959572362,0,3.3717478231665154e-07,1
blk_5187254680874653824,0,0.0,0
blk_-8288278128226193298,0,0.0,0
blk_-2639350856610539201,0,0.0,0
blk_-4875302644057297674,0,0.0,0
blk_-8519433384628126138,0,8.429369557916289e-08,0
blk_3031153185027547848,1,0.0,0
blk_-4968510923265932500,0,0.0,0
blk_1284546671170126501,0,0.0,0
blk_-6010434494471825677,0,0.0,0
blk_-9206546513472122247,0,0.0,0
blk_-3522709887061003225,0,0.0,0
blk_-194844562517851197,0,0.0,0
blk_2265808546330977653,0,0.0,0
blk_7603837347970980755,0,0.0,0
blk_2366388570281239208,0,0.0,0
blk_4920457721883551901,0,0.0,0
blk_-1058014817064766814,0,8.429369557916289e-08,0
blk_9181981208972749757,0,0.0,0
blk_-6179129011132684027,0,0.0,0
blk_8554932657671540255,0,0.0,0
blk_-8576046497826082546,0,0.0,0
blk_5855806308600065138,0,0.0,0
blk_-6315692053510982197,0,0.0,0
blk_7180121667354975268,0,0.0,0
blk_4870043037719390931,0,0.0,0
blk_-6095388092579824689,0,0.0,0
blk_5620361233966464647,0,3.3717478231665154e-07,1
blk_-3906026736721485290,0,0.0,0
blk_-6419569238762078965,0,0.0,0
blk_-4564633886363424661,0,0.0,0
blk_-2467223868156134956,0,0.0,0
blk_-8287090592831219619,0,8.429369557916289e-08,0
blk_2665849707467368779,0,4.214684778958144e-08,0
blk_-8979671512736867764,0,0.0,0
blk_6470688890720132030,0,0.0,0
blk_-7407375481835331857,0,0.0,0
blk_565062774217507475,0,0.0,0
blk_-8216057206551557310,0,3.3717478231665154e-07,1
blk_504069145283967176,0,0.0,0
blk_-1299039378351485106,0,0.0,0
blk_-3164417453648444011,0,4.214684778958144e-08,0
blk_4567207697784357981,0,0.0,0
blk_-6451729138221412024,0,0.0,0
blk_-5999106859838624397,0,0.0,0
blk_4109190746885753085,0,0.0,0
blk_-7277080967046411958,0,0.0,0
blk_1585608303010048875,0,0.0,0
blk_6479207098732798701,0,0.0,0
blk_9059799806999649088,0,0.0,0
blk_-3916060889472498746,0,0.0,0
blk_5482895377966485956,0,0.0,0
blk_-8902790402158680549,0,0.0,0
blk_-2205657997697031822,0,8.429369557916289e-08,0
blk_539935433866162288,0,0.0,0
blk_8603463205122331237,0,0.0,0
blk_-3203583352292594563,0,0.0,0
blk_7754305513514395031,0,0.0,0
blk_-8325387567251278478,0,0.0,0
blk_-8799524707657596319,0,0.0,0
blk_-5145003062365030504,0,4.214684778958144e-08,0
blk_-3970083442580523004,0,0.0,0
blk_2188402517430780180,0,0.0,0
blk_-3369450189883841706,0,0.0,0
blk_-7436440766731708053,0,8.429369557916289e-08,0
blk_8115282446253928918,0,0.0,0
blk_-3122621422570007225,0,0.0,0
blk_5433024871798305499,0,0.0,0
blk_-3698300388553286253,0,4.214684778958144e-08,0
blk_-7522505966534798290,0,0.0,0
blk_2922931438525973747,0,0.0,0
blk_-2822927724138778735,0,0.0,0
blk_1829995208168290444,0,0.0,0
blk_8509604647080435212,0,0.0,0
blk_663384414703950663,0,0.0,0
blk_914995858884003912,0,0.0,0
blk_6107615716142086662,0,0.0,0
blk_827896805539800208,0,0.0,0
blk_7570535759863360275,0,0.0,0
blk_577581756310644690,0,0.0,0
blk_2734937001657698255,0,0.0,0
blk_-9152752788692107041,0,0.0,0
blk_-8917128141668463479,0,0.0,0
blk_485827645405950096,0,0.0,0
blk_-239746870079584513,0,0.0,0
blk_-3068365098388097618,0,0.0,0
blk_4305701328254123331,0,0.0,0
blk_2813624134897047027,0,0.0,0
blk_-2215133879431348880,0,0.0,0
blk_8751697793900992450,0,0.0,0
blk_-3163864803104243055,0,0.0,0
blk_4395684349684799834,0,0.0,0
blk_-1273745758955711341,0,0.0,0
blk_4006377912522519793,0,0.0,0
blk_433076026618135705,0,0.0,0
blk_9106499258785011401,0,3.3717478231665154e-07,1
blk_36740102010640791,0,0.0,0
blk_-9198786751880430587,0,0.0,0
blk_5325088723656407009,0,0.0,0
blk_630557331779423646,0,0.0,0
blk_-8009416467089721006,0,0.0,0
blk_8889722110580575382,0,0.0,0
blk_4739172115865715757,0,0.0,0
blk_3961150942253726277,0,0.0,0
blk_-5620406125822051116,0,0.0,0
blk_-7469474899165154637,0,0.0,0
blk_8684344171656866813,0,0.0,0
blk_-6655403711311350821,0,0.0,0
blk_-7661670846801705165,0,0.0,0
blk_-2207018168735697054,0,0.0,0
blk_3202014546577977538,0,0.0,0
blk_-3710469328809702714,0,0.0,0
blk_8903493153111457841,0,8.429369557916289e-08,0
blk_-3376112246396894492,0,0.0,0
blk_5749564425103026020,0,0.0,0
blk_-1407172691837934274,0,0.0,0
blk_8636737465412958713,0,0.0,0
blk_-2483057698213171587,0,0.0,0
blk_-8718589311964205670,0,0.0,0
blk_2012544128632136495,0,0.0,0
blk_1595730929693158452,0,3.3717478231665154e-07,1
blk_6976164779533890110,0,0.0,0
blk_6867199549996092943,0,0.0,0
blk_6759940647190361566,0,0.0,0
blk_2883518177212186580,0,0.0,0
blk_-7325521680780302469,0,0.0,0
blk_8018487839506300570,0,0.0,0
blk_-6877856923790453370,0,0.0,0
blk_2153548497744774371,0,0.0,0
blk_8966884336351740849,0,0.0,0
blk_7067479305249840111,0,0.0,0
blk_3696506493452856523,0,0.0,0
blk_-3705485686761508884,0,0.0,0
blk_8452845046760761774,1,5.748225688934326,1
blk_2200681623064763911,0,0.0,0
blk_6785855590581888996,0,0.0,0
blk_8485558714591055560,0,0.0,0
blk_-4730580587422093791,0,0.0,0
blk_177795589967541728,0,0.0,0
blk_318256781617878655,0,8.429369557916289e-08,0
blk_3598266089640775261,0,0.0,0
blk_-2633309891911697347,0,0.0,0
blk_-4197549746523422705,0,3.3717478231665154e-07,1
blk_-4396802665864850946,0,0.0,0
blk_4354234350674361763,0,4.214684778958144e-08,0
blk_-6790176487751342496,0,0.0,0
blk_-5684570936829500647,0,0.0,0
blk_7824011655050816949,0,0.0,0
blk_2531091133754694385,0,0.0,0
blk_-2256840507874234124,0,0.0,0
blk_5675533903952690417,0,0.0,0
blk_-8117744987922987687,0,0.0,0
blk_-6140948644415148239,0,0.0,0
blk_-8361135159605204056,0,0.0,0
blk_6388480224794488455,0,0.0,0
blk_4417763269078206481,0,0.0,0
blk_-4372893315329683464,0,0.0,0
blk_6488989573556959051,0,8.429369557916289e-08,0
blk_785425290481168602,0,0.0,0
blk_-3066702310889270468,0,0.0,0
blk_9200706113165652089,0,0.0,0
blk_-8685762581919022875,0,0.0,0
blk_-3597096054879218427,0,0.0,0
blk_-2848156748194427058,0,0.0,0
blk_-1917696724873642853,0,0.0,0
blk_-5971256952055971723,0,0.0,0
blk_-8928261733453653900,0,0.0,0
blk_-3566328733426087896,0,0.0,0
blk_-5419784885823394600,0,0.0,0
blk_-1826505318747163185,0,0.0,0
blk_-1414421040083516027,0,8.429369557916289e-08,0
blk_-7633060264263311166,0,0.0,0
blk_7733009530675674711,0,0.0,0
blk_3800205303362230280,0,0.0,0
blk_-4437974043646321040,0,8.429369557916289e-08,0
blk_-370255937255845715,0,0.0,0
blk_7041953154204131947,0,0.0,0
blk_8482539262358090131,0,0.0,0
blk_1802256178835200578,0,0.0,0
blk_4018379656733145725,0,0.0,0
blk_85074129629734706,0,0.0,0
blk_-4933440576114681490,0,0.0,0
blk_-5003159948163031314,0,0.0,0
blk_2062583869152146367,0,0.0,0
blk_2261881638152761877,0,0.0,0
blk_-7711961800847777285,0,0.0,0
blk_4402218400145180323,0,0.0,0
blk_-4585436664442933624,0,0.0,0
blk_3776938102653345141,0,0.0,0
blk_-6249751083797459796,0,0.0,0
blk_4707226363418097638,0,0.0,0
blk_-5288648697148329814,0,0.0,0
blk_6231420866735869802,0,3.3717478231665154e-07,1
blk_-2200439109746432750,0,0.0,0
blk_-1881732979074935046,0,0.0,0
blk_5628676274481020631,0,0.0,0
blk_-9201845064146479758,0,0.0,0
blk_-8188890712192687534,0,0.0,0
blk_-4265090547075008051,0,8.429369557916289e-08,0
blk_3943704725457190625,0,0.0,0
blk_-8215744566074083980,0,0.0,0
blk_3398964203547170856,0,0.0,0
blk_-1988109626527353443,0,8.429369557916289e-08,0
blk_-1138302225699558544,0,0.0,0
blk_-1044486894779306849,0,0.0,0
blk_-4883561046059899168,0,0.0,0
blk_5006743339438649220,0,0.0,0
blk_5657695737986681059,0,0.0,0
blk_402030197989317127,0,0.0,0
blk_-5900111625916860268,0,0.0,0
blk_-778902943176303280,0,0.0,0
blk_5396160839485831933,0,0.0,0
blk_8006699363735918984,0,0.0,0
blk_226967249475211128,0,0.0,0
blk_8776411385700421790,0,0.0,0
blk_-6730389361312610668,0,0.0,0
blk_2812545695466391549,0,0.0,0
blk_5241344179238753160,0,0.0,0
blk_-578660378232272333,0,0.0,0
blk_-6294838194578920150,0,0.0,0
blk_-7920565344990776448,0,0.0,0
blk_-2651716779995244890,0,4.214684778958144e-08,0
blk_7201973385938105566,0,0.0,0
blk_1341579593277546510,0,0.0,0
blk_-9149261177677640033,0,0.0,0
blk_3857368800593817488,1,37.234596252441406,1
blk_-4029139714563664244,0,0.0,0
blk_-6609881154495607695,0,0.0,0
blk_307999225240231503,0,0.0,0
blk_8967340671789940807,0,0.0,0
blk_8291833829591999335,0,3.3717478231665154e-07,1
blk_-5922083107626420931,0,0.0,0
blk_-9197126408576092998,0,0.0,0
blk_-7174567849023402528,0,0.0,0
blk_2315673324393519067,0,0.0,0
blk_5035897417731267330,0,0.0,0
blk_-2819884478830323995,0,8.429369557916289e-08,0
blk_-4889527149937340120,0,0.0,0
blk_-6400321119324756466,0,8.429369557916289e-08,0
blk_8169940465502334785,0,0.0,0
blk_-7508363722280625767,0,0.0,0
blk_7204849140696948369,0,8.429369557916289e-08,0
blk_-600848278910284745,0,0.0,0
blk_-6203698615384723128,0,0.0,0
blk_5112856104121182735,0,0.0,0
blk_3516914708584806775,0,0.0,0
blk_-5920730815794676600,0,0.0,0
blk_3363264344549224241,0,0.0,0
blk_8340190725657617992,1,3.3717478231665154e-07,1
blk_1682286222592065144,0,0.0,0
blk_-4976245511628413957,0,0.0,0
blk_-1032442487639941703,0,0.0,0
blk_-3754771726688593347,0,0.0,0
blk_8854017416031682397,0,0.0,0
blk_6757559510196252816,0,0.0,0
blk_-6627000966137428628,0,8.429369557916289e-08,0
blk_3994927067216079229,0,0.0,0
blk_5971323765002062133,0,0.0,0
blk_4403102630656490428,0,0.0,0
blk_3725479020649188137,0,0.0,0
blk_3023802527602317528,0,0.0,0
blk_-1594791857930112484,0,0.0,0
blk_-6591756942606945601,0,0.0,0
blk_-7449510734092883971,0,0.0,0
blk_-4427942492638357915,0,3.3717478231665154e-07,1
blk_6899431763730965346,0,0.0,0
blk_-3226987430333907969,0,0.0,0
blk_2754408637291803992,0,0.0,0
blk_-6361129913953028962,0,0.0,0
blk_-59947148027924332,0,0.0,0
blk_-5154915114614816514,0,0.0,0
blk_7873365681509951240,0,0.0,0
blk_-2036492138614918326,0,0.0,0
blk_4837631878749942717,0,0.0,0
blk_3870020870387469133,0,0.0,0
blk_-2936682036144264815,0,0.0,0
blk_-2955742561254344654,0,0.0,0
blk_7837529475466774167,0,0.0,0
blk_-3776333368171348778,0,0.0,0
blk_1499049754304331855,0,0.0,0
blk_-5197797235428117073,0,0.0,0
blk_-3265858184776921599,0,0.0,0
blk_-229424952579261941,0,0.0,0
blk_7768446255434500390,0,0.0,0
blk_3626910048220050877,0,0.0,0
blk_-8600029698454262791,0,0.0,0
blk_-4222434407648882655,0,0.0,0
blk_-929505660310524540,0,0.0,0
blk_1974886901467671308,0,0.0,0
blk_346643698640707620,0,0.0,0
blk_-6493749863110851153,0,0.0,0
blk_5208531543033062558,0,0.0,0
blk_-1196659101256783402,0,0.0,0
blk_7120685735870496665,0,0.0,0
blk_-2917209778098800644,0,0.0,0
